doc_id,relative_filename,byte_size,sha256,source_role
41381_2421401757_0402-01084,41381_2421401757_0402-01084.jpg,940048,517a3c929deb9153e5ebdc99964b096ca23864ba85b761a788fd3d4ef10028ac,source_document_jpeg
41381_2421401757_0402-01857,41381_2421401757_0402-01857.jpg,908892,8d419e2899e5dd6ad50fe5c97616da00f87a2f802e4d5aa5bd89b02428efe1df,source_document_jpeg
41381_2421401757_0403-02757,41381_2421401757_0403-02757.jpg,910300,6e2a66bd059639023e55dfa887735ebd91ed74d3f6a5bfb455fbbae5235d048b,source_document_jpeg
41381_2421401757_0403-03583,41381_2421401757_0403-03583.jpg,851331,d3dc057f53d2063d1d2f57827b561e42c071ca6f3f2f5cb47cf1206736c8f608,source_document_jpeg
41381_2421401757_0404-01128,41381_2421401757_0404-01128.jpg,917993,123608ad1fc91d30ba15ceee95f0a6260ba8e77db52c9c31d0eea5e4b8d2f07a,source_document_jpeg
41381_2421401757_0408-00857,41381_2421401757_0408-00857.jpg,884484,5453c78fc346bd3b77f7d980362c92c4e060595e5a102d7fd9e033d35ad2e5ba,source_document_jpeg
41381_2421401757_0408-02887,41381_2421401757_0408-02887.jpg,1063626,6fc5c8c19d958878f8d08c112c66b50e2a25ae87118828435654cf96bb218f49,source_document_jpeg
41381_2421401757_0411-01292,41381_2421401757_0411-01292.jpg,1074394,03fa48118bbf04b5709883636073dc1ddc1786d67f3154b87b47c15fef41ba56,source_document_jpeg
41381_2421401757_0419-02411,41381_2421401757_0419-02411.jpg,960150,72e9d13f6058fd0ee803d0611bf88d0ae09de9fecd868cd0d4d556de6505d776,source_document_jpeg
41381_2421401757_0420-00046,41381_2421401757_0420-00046.jpg,1184542,03ec28bd00b584114d5bf0134d542558a88a8ea3a585a983fed7cd05dcd33af2,source_document_jpeg
41381_2421401757_0420-00450,41381_2421401757_0420-00450.jpg,1019281,9de8873a995898be8c632af9c4030536327631b99dabb7a134ade6113daf3424,source_document_jpeg
41381_2421401757_0420-02976,41381_2421401757_0420-02976.jpg,1456089,ed8f95c247be211fe0efbb65e4b7846284c267fd62d6be69f264ebfbef894dc2,source_document_jpeg
41381_2421401757_0424-03078,41381_2421401757_0424-03078.jpg,1195437,d2212a0d4d70aab0858ce4f5464c91827bb12095b2f16e4bd54ad2fa63b0a051,source_document_jpeg
41381_2421401757_0425-01512,41381_2421401757_0425-01512.jpg,1144233,77c201b696bc3b09b3662d4eb33965825f127891ee2ade6b0ae39d4ea338a888,source_document_jpeg
41381_2421401757_0425-01958,41381_2421401757_0425-01958.jpg,1077492,661d9d6a9773225a40e7041e3a353b367f7b641a7184153eabbd9d7518876b8c,source_document_jpeg
41381_2421401757_0427-00048,41381_2421401757_0427-00048.jpg,1085481,219563c2109ae98205a09cf3ff790aafcd4228fa6139b6e8e4550f0d3dd15f6b,source_document_jpeg
41381_2421401757_0432-00492,41381_2421401757_0432-00492.jpg,946955,ea52535638dfecdd1fd497e1e3ab1a4caeb858607caa1493fcbe085495a5eee5,source_document_jpeg
41381_2421401757_0432-00820,41381_2421401757_0432-00820.jpg,943951,4e38afd69b48791128ab63fbf6bae98972e658c10ee632f02156b38fd4af71f5,source_document_jpeg
41381_2421401757_0437-02422,41381_2421401757_0437-02422.jpg,885749,0ecf1b471d14cd94e6d36f1057588982d203c28beee9f11bb4fdd31a8bc72864,source_document_jpeg
41381_2421401757_0440-02023,41381_2421401757_0440-02023.jpg,1083372,6517c694ee908aa5ca6e821cc828efb55836ccd5693f44c40a3ac64456becee9,source_document_jpeg
41381_2421401757_0440-03365,41381_2421401757_0440-03365.jpg,1106573,e060d344363dc02f4eab8b1f5eded285bdb56e465bef2be44901dffed87db676,source_document_jpeg
41381_2421401757_0441-01626,41381_2421401757_0441-01626.jpg,911570,0df832811e4ca7a6f722f428d4b5b3a536a19c7e3dc44b070b48cf5f61669700,source_document_jpeg
41381_2421401757_0441-02020,41381_2421401757_0441-02020.jpg,954666,5ef9044e98030b8386a0a86626e2b964c62551fee5ef7127e325584c3aee9242,source_document_jpeg
41381_2421402106_0693-01495,41381_2421402106_0693-01495.jpg,863565,dda5523dd20518653c6089d3873d6835ec7ef0ee4922d3a3bf79f4e1d6372242,source_document_jpeg
41381_2421406259_0559-02330,41381_2421406259_0559-02330.jpg,1390971,0dc8251b955c837935d3f1cb6e56d7a8c71ad59f8bdd211af8a089daba6c837b,source_document_jpeg
41381_2421406259_0559-02702,41381_2421406259_0559-02702.jpg,1439192,8531183bc1883670db98cf6443b7bad539db75cc5e790c246ea206e1903f2713,source_document_jpeg
41381_2421406259_0564-00247,41381_2421406259_0564-00247.jpg,1458315,bd5f2e1967ba820158d2d785941d93255e90ad99a2be9d16aa567d7e309ac6db,source_document_jpeg
41381_2421406259_0564-03106,41381_2421406259_0564-03106.jpg,1246628,4e0c71617cb7e8bde0fc3c0cf3732a4086a86311d73536efe46935dda7776071,source_document_jpeg
41381_2421406259_0579-00493,41381_2421406259_0579-00493.jpg,1427350,5792acea5afb29f5eecccd4669d9f6131e527ef3057e7eec25db4ef7013e0459,source_document_jpeg
41381_2421406259_0581-00517,41381_2421406259_0581-00517.jpg,1360249,a1357742aec367cc5ee65ead24d5e3fe0f90b81c83a32b4997a4dc34744b6e88,source_document_jpeg
41381_2421406259_0581-01322,41381_2421406259_0581-01322.jpg,1305657,32317f9436f58167deea9c0287e2767408402ba9f401f032d10f710dd6111f99,source_document_jpeg
41381_2421406259_0582-02169,41381_2421406259_0582-02169.jpg,1089523,d1f69e9300c2c0cb8f59df105eef22aa2f3058c0358820a0b629c9bc6db961cc,source_document_jpeg
41381_2421406259_0582-02852,41381_2421406259_0582-02852.jpg,1236482,68ba91184c776253db287a34b9c1a129d4f4713993765ecf78a70637897f2161,source_document_jpeg
41381_2421406259_0586-00448,41381_2421406259_0586-00448.jpg,1290547,d7851922fd8e1bbdb82a2431fb81ce1ca35a1aaf47b606165d1689e3e715f886,source_document_jpeg
41381_2421406259_0587-02190,41381_2421406259_0587-02190.jpg,1193974,2f0d2ff692616a93dd267aed3b0545556be66cb17bd4e2a0648edcf35cd453d9,source_document_jpeg
41381_2421406259_0590-02127,41381_2421406259_0590-02127.jpg,1417245,e985f347202ed5266c06aad6f4f9fed2af2dc9166f171c01c5052a67993a6ca3,source_document_jpeg
41381_2421406259_0591-00564,41381_2421406259_0591-00564.jpg,1530038,816fd548ed5b1cb573e76be4c113bd4a04971d0344d0b3dddc258dad1232951d,source_document_jpeg
41381_2421406259_0591-03155,41381_2421406259_0591-03155.jpg,1601062,0fe16d1361e99fb40565285929092d593f52c02cbe29718d9c4fb9e6f0738fd7,source_document_jpeg
41381_2421406259_0592-01328,41381_2421406259_0592-01328.jpg,1687018,649e235865b5bf3cd0a2e6df9778925578870f9085edeb8cd901638b33448962,source_document_jpeg
41381_2421406259_0594-03008,41381_2421406259_0594-03008.jpg,1570569,fa42e416c3e0238976460b2588cd98eeae41e99888a5f70bd686fa351c35f8e8,source_document_jpeg
41381_2421406259_0595-00789,41381_2421406259_0595-00789.jpg,1618507,58f0476a77e9b5d5091dc87269f910d39a682c3c2849b897b3a564fb91ce869a,source_document_jpeg
41381_2421406259_0596-00456,41381_2421406259_0596-00456.jpg,1541068,c12ea963859ff88d5e186be91a8389929293c96d8e8aac32c5270b2fea5c3a8b,source_document_jpeg
41381_2421406259_0598-03002,41381_2421406259_0598-03002.jpg,1740169,5844715478b81c2241934b89f5c3eeb6188173c424a2fec5a3fef344a8995220,source_document_jpeg
41381_2421406260_0560-02840,41381_2421406260_0560-02840.jpg,1124921,7f3438033a6965d7fdbc80af357fc6ad0199a7a09d3b42057ec3282d67feca3d,source_document_jpeg
41381_2421406260_0561-00183,41381_2421406260_0561-00183.jpg,973393,cd093ab1d336219f35a54b786436f7872aa0b6ccd96f56a5328128811264c059,source_document_jpeg
41381_2421406260_0561-01535,41381_2421406260_0561-01535.jpg,1029176,00e13e4a73df2758903ed9c5b538e3c2daac392fd81caa7f9c6c06bdbd705730,source_document_jpeg
41381_2421406260_0563-02844,41381_2421406260_0563-02844.jpg,1012712,4f4e34b6c797cc0be1a5d72fc7c44460c9a63ffabe2258408712b406e858af88,source_document_jpeg
41381_2421406260_0563-03634,41381_2421406260_0563-03634.jpg,1244879,d0b6e587e909523be8a65d73c8b892066de607f3ea4571933d16c66fce061a44,source_document_jpeg
41381_2421406260_0564-02321,41381_2421406260_0564-02321.jpg,924004,3eb1eede0c97ad5e9147b930ce25b56b051072cb5cc62a3aaee0a2c7a084c30e,source_document_jpeg
41381_2421406260_0566-01179,41381_2421406260_0566-01179.jpg,1023238,35cdf9332f9920f6ca9f002b96e58281b1ece653555fd690ce87e9021ea560d5,source_document_jpeg
41381_2421406260_0567-02047,41381_2421406260_0567-02047.jpg,879127,c42208921e5f88f3a332c6aae739a4eefc807f683429980f4f19d108f8fb8039,source_document_jpeg
41381_2421406260_0568-00967,41381_2421406260_0568-00967.jpg,1173189,cdbd64ef41404c813a084f0b2374b467388819b414dcac133aa7e14f9eecfd00,source_document_jpeg
41381_2421406260_0569-00866,41381_2421406260_0569-00866.jpg,999048,80cff866ec0044d7448b859bbcc06355f6e6b8d95be12b0974dd0f824148e5e8,source_document_jpeg
41381_2421406260_0569-02378,41381_2421406260_0569-02378.jpg,1088462,bbb4ee1c646eec4c40614c3627eeef7e64916c44a0cd713a5d3659d1f82fa69e,source_document_jpeg
41381_2421406260_0571-02188,41381_2421406260_0571-02188.jpg,985306,1751697192ac125724189963737e3b2547670b7f0939eddee7bd3c8b3017899f,source_document_jpeg
41381_2421406260_0571-02339,41381_2421406260_0571-02339.jpg,1028433,a46a12e3a159d2ff97cd713b888baf2cd3b28d42d37876caf50e86a6d9cb5a1f,source_document_jpeg
41381_2421406260_0571-03681,41381_2421406260_0571-03681.jpg,1077793,71bb74896e20e5b895f014fc685840e86f4b8709ff2d3702da3a9152401ab49d,source_document_jpeg
41381_2421406260_0571-03703,41381_2421406260_0571-03703.jpg,1141279,e52a8b7e9489a1d29758646ac8445241f9b710c56963a43ce44dfa89a2a41114,source_document_jpeg
41381_2421406260_0572-00178,41381_2421406260_0572-00178.jpg,961795,cb24457968d924c45ec0f8e084e433a204a10b9bfc042b6a9a137834301f1a1b,source_document_jpeg
41381_2421406260_0572-00601,41381_2421406260_0572-00601.jpg,1038752,5b3808fa4afaf91a876e82fcd924153b4d78a1c9e427c08a57711f52ef447ae3,source_document_jpeg
41381_2421406260_0572-01395,41381_2421406260_0572-01395.jpg,1058512,c22c6a03ae52c46b11b7550312f47467519cf1831d7a0d867b7199b46f2e9257,source_document_jpeg
41381_2421406260_0573-03207,41381_2421406260_0573-03207.jpg,1201653,08d9b8e2d9e62c17513ce494908eb1275e4982fb0962450f17fbebd1592cb33c,source_document_jpeg
41381_2421406260_0574-01742,41381_2421406260_0574-01742.jpg,1026576,33e5169f12ee10626954ab93a09d1485f1c5b2d04289e5775c670f1777d816cc,source_document_jpeg
41381_2421406260_0574-02071,41381_2421406260_0574-02071.jpg,1172871,4e7651b8223718f404f3a347df433c4d4ba72f73b3f3f17f361acb3aed3eab91,source_document_jpeg
41381_2421406260_0575-00700,41381_2421406260_0575-00700.jpg,1101479,17b1ab4d24e8f51234404c1a1675361f69dde6ba33e35093efcaa4c31387604a,source_document_jpeg
41381_2421406260_0576-02162,41381_2421406260_0576-02162.jpg,1079414,c64e219ffa70cbb7633894406e8364eb9e0c2aeb31117d0463a11b8df8a1f712,source_document_jpeg
41381_2421406260_0583-00810,41381_2421406260_0583-00810.jpg,1018914,1314aa54a1cee4879b33a3fea7ee43c9fcc745ff896322b1b7808e724f661ec9,source_document_jpeg
41381_2421406260_0583-01660,41381_2421406260_0583-01660.jpg,862168,832e8574427e378c4211b7da86adabfd2d56da0fc82b2a272d315cd7cd131fee,source_document_jpeg
41381_2421406260_0583-02123,41381_2421406260_0583-02123.jpg,957243,b925d571d10dafd7e2fe64e7c3e79239a47b71a560e62b3e9af5261c5da44b23,source_document_jpeg
41381_2421406260_0583-02628,41381_2421406260_0583-02628.jpg,920187,a7bb0d7446adce5cc88d5a46453a16f9e085e75959e8a970ead634924235d5fc,source_document_jpeg
41381_2421406260_0584-00325,41381_2421406260_0584-00325.jpg,1085812,add149166a2f52d61dd05ed7204e29e77637f5576ad55ebe27d62224b9ae3a5e,source_document_jpeg
41381_2421406260_0584-01335,41381_2421406260_0584-01335.jpg,1042371,bb90f86cc5d939da0b8cfd3973a6409e4b11432578cc77e1c82ef1ca1bc3f4ae,source_document_jpeg
41381_2421406260_0585-01560,41381_2421406260_0585-01560.jpg,903555,aadd42fb9a9bc9fcb679576565638b84b05bf8826b3d24741e7bae9c02b26ebd,source_document_jpeg
41381_2421406260_0585-01869,41381_2421406260_0585-01869.jpg,933520,d3ec1570067d46007ace045d47dea8c591fa7e5bf303f55f4d42669d09424250,source_document_jpeg
41381_2421406260_0585-03487,41381_2421406260_0585-03487.jpg,1128589,a3a70c0b76ddce06811f6d03cc1abae8dc650078f1756d7b47a4579ca127cb56,source_document_jpeg
41381_2421406260_0587-00735,41381_2421406260_0587-00735.jpg,951600,7aa55a691c0a6c285696aada4d257a1b86f5ae13d7b0d091826420d0b1cbbdcc,source_document_jpeg
41381_2421406260_0587-01186,41381_2421406260_0587-01186.jpg,1058519,4b3aa9d6a5aace0131302ccb4e90465fe5f28041e99a39f462d04f4cadbc23a7,source_document_jpeg
41381_2421406260_0590-02536,41381_2421406260_0590-02536.jpg,1152226,18291077b7187ba0cbcef94ec7cb1889d3dfa5037f6678c08b7e16e4a5aa2cf7,source_document_jpeg
41381_2421406260_0594-03383,41381_2421406260_0594-03383.jpg,1194854,ed66c93f116a97a9d33442be6116dd13d17a931db2982be2553ff8b7a1b405e6,source_document_jpeg
41381_2421406260_0595-01030,41381_2421406260_0595-01030.jpg,1092578,30cefbdacdb125b3c7ac4240c7b021ad880f250c7e4e1563a205c1c499cbe7e5,source_document_jpeg
41381_2421406260_0601-02811,41381_2421406260_0601-02811.jpg,1325210,1215f5da8a1eb3587a2dbeca9069815dd72e2eda1d7846be2c9b2dc85c4eaeed,source_document_jpeg
41381_2421406260_0602-00989,41381_2421406260_0602-00989.jpg,1179761,f0dbd089a1205b09888fb5574d7fa334bab5fac00f438ecb8fca018836aa2c1f,source_document_jpeg
41381_2421406260_0602-02750,41381_2421406260_0602-02750.jpg,1090544,13167955c937b025820a7ae73f798c2b5119c24d12ca43d63c3c96f84ca87e86,source_document_jpeg
41381_2421406260_0605-01210,41381_2421406260_0605-01210.jpg,1216592,8ce49ff820c4579ab7dc24f7cfd70730c4c2401b82fb327624d09bd6dcf886f9,source_document_jpeg
41381_2421406260_0607-02937,41381_2421406260_0607-02937.jpg,1111993,86efbd726d1c1cab9c62e9b4292c8c653c748c29dab587fadd37eec40ace5609,source_document_jpeg
41381_2421406260_0610-00309,41381_2421406260_0610-00309.jpg,1265031,c0f93940cb93933a1f952793048d546e462e801392f632647a4455e02c21b049,source_document_jpeg
41381_2421406260_0610-02848,41381_2421406260_0610-02848.jpg,1086795,d024c742fab70b5d3762e759dbcbf17a6c2f790911d6a6130c26131709204cc2,source_document_jpeg
41381_2421406260_0613-02353,41381_2421406260_0613-02353.jpg,1169750,535852b18adbc701c27dd7583816913af61344e1aa8b182692cdb98f9668416e,source_document_jpeg
41381_2421406260_0615-01154,41381_2421406260_0615-01154.jpg,1168405,a363dfb121489482aa3cc3b7fb553edf3e557cf62bf63550a64aa03ae8f44632,source_document_jpeg
41381_2421406260_0615-01491,41381_2421406260_0615-01491.jpg,1214073,bac82202c61e4ada553552b906b13c53c8b99b550c43d3fb24a1cc6b5d4d1073,source_document_jpeg
41381_2421406260_0617-02493,41381_2421406260_0617-02493.jpg,1177145,04430368b86fae58113ebfe473a2f66605ebe6209594bd2ace3d222ffcb06073,source_document_jpeg
41381_2421406260_0618-02228,41381_2421406260_0618-02228.jpg,1081479,858c0ef0aa7ff21810093b9aa7f06724d23270a35adeec7e6aaf9373121c112b,source_document_jpeg
41381_2421406260_0618-02298,41381_2421406260_0618-02298.jpg,1146125,0c81f6d3c25963c1b32642dda8230d48071a8725e0e7134622381f968cbf097c,source_document_jpeg
41381_2421406260_0619-01281,41381_2421406260_0619-01281.jpg,1080649,3da57c57aebb2555fbb2be3263a9d632d9f6e3a960537d506c1ce8bdbf049d27,source_document_jpeg
41381_2421406260_0621-02128,41381_2421406260_0621-02128.jpg,1201195,bfb3df9c272fc546328dc628f400976ddb0754cfa4b55c602263d0e00b5c091a,source_document_jpeg
41381_2421406260_0623-00335,41381_2421406260_0623-00335.jpg,1265509,fbc2881de135fabc650b5e64acc4b7f71be6c8578648213fd05fa7c96d02a92c,source_document_jpeg
41381_2421406271_0802-02987,41381_2421406271_0802-02987.jpg,1083283,f1333d2199a820201346599ef99d8f12610e4088ea8918f2c7d35b0fa7e2077a,source_document_jpeg
41381_2421406271_0805-02584,41381_2421406271_0805-02584.jpg,1009254,ffd2da4a5f32739c8a801fbd3bf9bcfc6d63b4698e1d45815e8dc5b709ba9d7b,source_document_jpeg
41381_2421406271_0806-00006,41381_2421406271_0806-00006.jpg,1048611,c0b4028def063cc56d6ffffde9eb2a8e2b2eb2f2ca1239ae1f14e9089c617aa7,source_document_jpeg
41381_2421406271_0806-00056,41381_2421406271_0806-00056.jpg,1041222,71430f481ba811ee7bf168747e90896a1b011f629fd8e5669a3453324304cc06,source_document_jpeg
41381_2421406271_0808-02159,41381_2421406271_0808-02159.jpg,971503,c3ed3623dc605d4bb90b0eb28e5fabf7a3197d42fae6c0526e805df0da0a07df,source_document_jpeg
41381_2421406271_0809-01558,41381_2421406271_0809-01558.jpg,963044,84237ba1eaf2c60ac29d3be9871749fde39eae70b7c54489b20a25d2aaed8836,source_document_jpeg
41381_2421406271_0809-02487,41381_2421406271_0809-02487.jpg,992425,24af4b232bdd0b233c7a5dc619b5aa86fe2e6d5009eb4f0ab530f08706a3f05b,source_document_jpeg
41381_2421406271_0812-01791,41381_2421406271_0812-01791.jpg,995625,18fd6b533ffce610e83f5430f18d21c26e517bfb97f3d082c28d2b56356fbe28,source_document_jpeg
41381_2421406271_0812-03046,41381_2421406271_0812-03046.jpg,939296,031e9fcb5f65d3af9d95433e6ef4b5523b2c4e81a7e4acd89f63eb32bcc132f0,source_document_jpeg
41381_2421406271_0816-01603,41381_2421406271_0816-01603.jpg,994266,183c5144f21527bd43f03a9200623ecdc41e14ad0a7815f3f060e5267183c474,source_document_jpeg
41381_2421406271_0816-03790,41381_2421406271_0816-03790.jpg,981986,15d0342e5ee4399a06335832876023d99825339fcc9efe28754e081f5f05d4ad,source_document_jpeg
41381_2421406271_0820-02705,41381_2421406271_0820-02705.jpg,1007885,329c32117ada209b5675d48d2c33ae59c3fd0d53599d5ee3d6c45e625d9707b1,source_document_jpeg
41381_2421406271_0830-03022,41381_2421406271_0830-03022.jpg,1296491,259faf3993066796528c10f4d98d13d0b2532bb3686a3c14aafc95add4e0c0b9,source_document_jpeg
41381_2421406271_0835-00514,41381_2421406271_0835-00514.jpg,1036636,667a751b3ba4d11604c100c30a14274e54557f2ffe75d698ccbcf141556064ff,source_document_jpeg
41381_2421406271_0835-00865,41381_2421406271_0835-00865.jpg,1127879,ea20326987d35dbfaa85c6d84b07479a905a365ea5f3d897f34222c009b0e178,source_document_jpeg
41381_2421406271_0835-02226,41381_2421406271_0835-02226.jpg,1225191,adf82b990d7ee42f9e9f9dd74913b86a6e04209258d26560661797b21db5474f,source_document_jpeg
41381_2421406271_0836-00087,41381_2421406271_0836-00087.jpg,1094846,f3ebb565242ea8e34b306fc05a944312959629b2413977d2bae4941d98bd5e31,source_document_jpeg
41381_2421406271_0836-02038,41381_2421406271_0836-02038.jpg,1119668,e967ec8d292aabd6fc1a5221a6df58c306375a8b06d2bc69f9497957e2c78d36,source_document_jpeg
41381_2421406271_0839-02404,41381_2421406271_0839-02404.jpg,1155520,c5a58939cd6e81a7c8113043975bfbf6cf0b1284598aa7aadee1cd72cf13a19f,source_document_jpeg
41381_2421406271_0839-02773,41381_2421406271_0839-02773.jpg,1205361,fb54e9005a8cf6e9b7786ef174db55c3095d8f195fdc9f7a0301e580bb949b89,source_document_jpeg
41381_2421406271_0842-00340,41381_2421406271_0842-00340.jpg,1243288,6ac316742b46958a188482e7da2e0bc3bf5cd9f5d4891f6b5dd24fd7a3016974,source_document_jpeg
41381_2421406271_0842-02606,41381_2421406271_0842-02606.jpg,1163663,5b4536a0d4657189f7a5ad68087bd6896317169bcee46c50e6c6408d0ca5ec5f,source_document_jpeg
41381_2421406271_0842-02680,41381_2421406271_0842-02680.jpg,1164325,0a1ca4c3d03ac7eaca3bb00d451ae04a30a7e19b5705e848fa6add16ed5c75fa,source_document_jpeg
41381_2421406271_0843-00781,41381_2421406271_0843-00781.jpg,1095957,923f1c2da758c6d1ce6e5e171562835acc0a0b1f86120d15b85a3346fd35f6ba,source_document_jpeg
41381_2421406271_0848-01476,41381_2421406271_0848-01476.jpg,1144677,f6abf9c8e874fd178e3bf09e0889e34e69d92b44f3218ec4b0bb929c512bc751,source_document_jpeg
41381_2421406271_0849-01037,41381_2421406271_0849-01037.jpg,1200804,6246cda0f6de84176da4c689448385cf8732abaf2b3e535cc16c11e3bba5f790,source_document_jpeg
41381_2421406271_0850-01091,41381_2421406271_0850-01091.jpg,1116831,67c78841e42f782a4ff985247e29e46eab0762a88924f8385900846e92198476,source_document_jpeg
41381_2421406271_0851-00849,41381_2421406271_0851-00849.jpg,1144057,5b528327c4fd02a3531559a758535da399c333c0d604f7ef10194b0ac0b379b2,source_document_jpeg
41381_2421406271_0851-02179,41381_2421406271_0851-02179.jpg,923306,e9b666004c9e6dbfc2e0a0419612c01ff7530212418601f4c057c55a2ce7f781,source_document_jpeg
41381_2421406271_0852-03122,41381_2421406271_0852-03122.jpg,1175666,855e3e38ee212afa298da885c2b04c7827f06f7f3bfb24e4ec8f196e949cea15,source_document_jpeg
41381_2421406272_0591-00226,41381_2421406272_0591-00226.jpg,1034470,6086f698fcc9c6063382d42e6ff9571fa6e830355e49363a02629eacbd97bd05,source_document_jpeg
41381_2421406272_0592-00434,41381_2421406272_0592-00434.jpg,1146996,7a419573e9d1621413f0d4770443193d5458866e0408ce7be18550cb3028cc19,source_document_jpeg
41381_2421406272_0593-01538,41381_2421406272_0593-01538.jpg,1102254,c1a90a79fcba49259de0fd4a5dcb38392e2ef496b59718d19eeadafe359553dc,source_document_jpeg
41381_2421406272_0595-04203,41381_2421406272_0595-04203.jpg,975387,9b83d021de835cc8275842e7b955e0f225a51164b40767299f3993f69077e94c,source_document_jpeg
41381_2421406272_0595-04390,41381_2421406272_0595-04390.jpg,1081415,945c31150b309ea667fd60a4760a5415da1faa5477d6e92bee748b5e83074ea7,source_document_jpeg
41381_2421406272_0595-04985,41381_2421406272_0595-04985.jpg,1019113,6bbe91da0aa6695ec9e19f1d44dd718900ab2c69ed0a9ea9033e796d0dcbee8a,source_document_jpeg
41381_2421406272_0597-01293,41381_2421406272_0597-01293.jpg,1111799,fa2eaee377f5fc1a2a72ee978702fb6da4636be81cea88130f1ff1c211c091f1,source_document_jpeg
41381_2421406272_0606-02726,41381_2421406272_0606-02726.jpg,1108514,e360dca466192b527d21aa722129759e1128d9d3bf301c8313bfc7b6889e569d,source_document_jpeg
41381_2421406272_0606-03413,41381_2421406272_0606-03413.jpg,1186238,ba96a2872c709525ecb917063b11f0b78a7322b257f222a8600147d8ffff77f7,source_document_jpeg
41381_2421406272_0615-02284,41381_2421406272_0615-02284.jpg,987042,432da1f026b360cd1464ee47583e4c321f08bdb2e78cc7acffc8b9f6e11a8383,source_document_jpeg
41381_2421406272_0617-03417,41381_2421406272_0617-03417.jpg,1107880,7cd5e84e58badd1794e1cd04cc88783a21f508d4adffc7f16d3aee5fe38ed591,source_document_jpeg
41381_2421406272_0617-03541,41381_2421406272_0617-03541.jpg,1060729,f7b77a89d347c3f31e170930908e9b416cde98360c4da757b917a900106e373a,source_document_jpeg
41381_2421406272_0620-06994,41381_2421406272_0620-06994.jpg,1075165,d9ae625d2029b7e34ecc4ad759ed6da6ec1d4e220f12f1c603822f4d8a9610c8,source_document_jpeg
41381_2421406272_0621-02633,41381_2421406272_0621-02633.jpg,1083700,f946697c2e8cbb22b2ebdfb6e7df75b73111e06c3ba769398b39bd396c905e92,source_document_jpeg
41381_2421406272_0621-02876,41381_2421406272_0621-02876.jpg,1008468,5868a217cebc39a7961506c54587bb2b318f1ce1437ad3264b89ea73fa41941a,source_document_jpeg
41381_2421406272_0621-03214,41381_2421406272_0621-03214.jpg,1111824,240c9aa6c10ca1dccb5000860441ab409cfeb9dfa9679511a34a13a846c37a20,source_document_jpeg
41381_2421406272_0624-02543,41381_2421406272_0624-02543.jpg,1176419,51f0d98c24bf8e3e9ff7f66aa4c78ea63721a40b7e2d3bd9dd7461c6ef124363,source_document_jpeg
41381_2421406272_0625-01305,41381_2421406272_0625-01305.jpg,1172380,ae74971f483791729d470b2cd75c781104bd75dc8aa92ba4e753725a6197b114,source_document_jpeg
41381_2421406272_0627-02425,41381_2421406272_0627-02425.jpg,1217554,e9547058e7b7c575a5233dcb9f92d8020ad64a8c6c04b1451dd8d63f9f57f798,source_document_jpeg
41381_2421406272_0628-00907,41381_2421406272_0628-00907.jpg,1101481,380755b3dcf5b362013b98923282d523c11bd1dd7030785a0ebefb3070c2cb75,source_document_jpeg
41381_2421406272_0629-01262,41381_2421406272_0629-01262.jpg,985374,491341c2875c22f7a5d6d1a0213b7b7f177d966e46a531191dbcd01009cfac5f,source_document_jpeg
41381_2421406272_0631-01949,41381_2421406272_0631-01949.jpg,1104339,093754f4af222c08218dfdbd51b46ea5e0bdf755c6268c82d49359d1ff443524,source_document_jpeg
41381_2421406272_0633-01729,41381_2421406272_0633-01729.jpg,1207465,c8086ba3fe8236e0ff189f7a8a713d75962e83669b2657302e64edec102b3d8e,source_document_jpeg
41381_2421406272_0634-02284,41381_2421406272_0634-02284.jpg,969979,2b0affd07f2b8c970fc6b5f3316c2a6c814fd0a534f14824ae6d2050dde624f3,source_document_jpeg
41381_2421406272_0636-00566,41381_2421406272_0636-00566.jpg,1220588,4a5adb20647bde20048104fa4811dd732796a41ea2de613b25de13ad19ca453d,source_document_jpeg
41381_2421406272_0638-03497,41381_2421406272_0638-03497.jpg,1224910,fa9d7e6f7fc49308b68ef6d24c49f05b2a42f20a2f64236beec914bdeb51893c,source_document_jpeg
41381_2421406272_0639-00069,41381_2421406272_0639-00069.jpg,1269982,abaf32234b565b1c0a063c88b9828e791d5e59a7e91726896f5ce9f0dffd5ef6,source_document_jpeg
41381_2421406272_0639-02976,41381_2421406272_0639-02976.jpg,1219755,a3ae79c4419d69b9887bda2af761c0676d34665290d835cb859c68b5d4f76128,source_document_jpeg
41381_2421406272_0640-01496,41381_2421406272_0640-01496.jpg,1180902,81a10304a02097e4f496ff8a62e1de6dbd71c6dd573d9ef10cee800a6bdbe40d,source_document_jpeg
41381_2421406272_0641-01270,41381_2421406272_0641-01270.jpg,1269961,9e69bca3471b48a4804680413723a8d7f06d44aea984e0a5c4f513972245f461,source_document_jpeg
41381_2421406272_0644-01174,41381_2421406272_0644-01174.jpg,1116482,88133779af154bbbacd807687a1a261adeb7d7e510c03c395beac2bf534b31b7,source_document_jpeg
41381_2421406272_0644-01643,41381_2421406272_0644-01643.jpg,1170038,086a32f39ec7e813509a0adb05bfa1a2d422878f83e50372283e1ea7b0cb4b3a,source_document_jpeg
41381_2421406272_0646-00367,41381_2421406272_0646-00367.jpg,1166864,7c09594dbc5b380283f192447399e1c1415b1fd78c5cc9d644679d3f610a9dd9,source_document_jpeg
